"Format","MoTeC CSV File",,,"Workbook","Driver"
"Venue","daytona 2011 road",,,"Worksheet","Driver General"
"Vehicle","porsche718gt4",,,"Vehicle Desc","porsche718gt4"
"Driver","Craig Putzstuck",,,"Engine ID",""
"Device","ADL"
"Comment","baseline.sto",,,"Session","Race"
"Log Date","6/19/2025",,,"Origin Time","0.000","s"
"Log Time","12:54:24 PM",,,"Start Time","0.000","s"
"Sample Rate","1.000","Hz",,"End Time","1545.217","s"
"Duration","1545.217","s",,"Start Distance","0","m"
"Range","entire outing",,,"End Distance","70421","m"
"Beacon Markers","96.189 216.621 333.781 450.185 566.681 683.183 799.418 915.999 1033.713 1150.292 1268.527 1385.641 1532.211 "
"Time","Distance","Brake","Throttle","Fuel Level","Fuel Remaining","Lap","LapDeltaToBestLap","Speed","Tyre Pres FL","Tyre Pres FR","Tyre Pres RL","Tyre Pres RR","Steering Wheel Angle","TrackTemp"
"s","m","%","%","l","%","","s","m/s","kPa","kPa","kPa","kPa","rad","C"
"175.000","5324","0.000000","100.000000","41.2875488","47.4569504","1","3.4898432","66.2227648","173.988224","174.929952","167.576624","168.308848","0.07048366","22.2222288"
"176.000","5391","0.000000","100.000000","41.2586304","47.4237088","1","3.4734748","66.8918784","174.020688","174.972080","167.619392","168.381728","0.00000101","22.2222288"
"177.000","5458","0.000000","100.000000","41.2294720","47.3901984","1","3.4553160","67.5669376","174.052144","175.006256","167.666768","168.439888","0.01126733","22.2222288"
"178.000","5526","0.000000","100.000000","41.2000768","47.3564064","1","3.4351048","68.2054528","174.084480","175.036128","167.719488","168.489632","-0.02410520","22.2222288"
"179.000","5594","0.000000","100.000000","41.1704544","47.3223616","1","3.4129172","68.8247296","174.117568","175.064816","167.773760","168.537536","0.00681308","22.2222288"
"180.000","5663","62.123204","62.490760","41.1410208","47.2885312","1","3.3890248","69.0838592","174.150672","175.094128","167.829312","168.585360","0.01074348","22.2222288"
"181.000","5723","54.879076","17.533912","41.1347840","47.2813632","1","3.4759324","56.1653248","174.246832","175.185232","167.884352","168.634976","0.00995618","22.2222288"
"182.000","5771","61.539388","17.607892","41.1288576","47.2745472","1","3.7064024","43.9938432","174.357600","175.291296","167.923424","168.669248","0.08699054","22.2222288"
"183.000","5811","32.372222","28.927252","41.1203456","47.2647680","1","3.9608476","39.4841088","174.447472","175.378928","167.944944","168.692112","0.58562960","22.2222288"
"184.000","5847","0.000000","77.977808","41.1080896","47.2506752","1","4.1846376","35.8596352","174.506352","175.465104","167.951600","168.724320","0.37233572","22.2222288"
"185.000","5884","0.000000","49.099872","41.0903200","47.2302560","1","4.3599412","37.3572512","174.545664","175.540128","167.951232","168.767856","-0.39328168","22.2222288"
"186.000","5922","0.000000","26.461154","41.0817376","47.2203872","1","4.4004304","36.3381568","174.590480","175.583568","167.961440","168.790352","-0.71214208","22.2222288"
"187.000","5958","0.000000","66.831084","41.0691200","47.2058816","1","4.3831412","36.5474496","174.667984","175.605232","168.004784","168.793792","-0.92436024","22.2222288"
"188.000","5996","0.000000","100.000000","41.0441184","47.1771424","1","4.4042696","38.9814144","174.763440","175.613920","168.076000","168.789632","-0.31939552","22.2222288"
"189.000","6037","0.000000","100.000000","41.0142624","47.1428352","1","4.4152356","42.1033312","174.838320","175.617440","168.148640","168.788448","0.09485129","22.2222288"
"190.000","6080","0.000000","100.000000","40.9860832","47.1104416","1","4.4158856","44.6878784","174.882128","175.633168","168.196256","168.803104","0.30551902","22.2222288"
"191.000","6126","0.000000","100.000000","40.9566016","47.0765504","1","4.4200600","47.1934688","174.905104","175.669072","168.226464","168.844976","0.14437386","22.2222288"
"192.000","6174","0.000000","100.000000","40.9260896","47.0414848","1","4.4189200","49.6644288","174.920352","175.700640","168.250080","168.887696","0.13284409","22.2222288"
"193.000","6225","0.000000","100.000000","40.8964192","47.0073792","1","4.4144556","51.7462688","174.933232","175.730576","168.273728","168.928608","0.07179378","22.2222288"
"194.000","6278","0.000000","100.000000","40.8681920","46.9749344","1","4.4112684","53.4533312","174.946288","175.759632","168.306352","168.957760","0.17791296","22.2222288"
"195.000","6332","0.000000","100.000000","40.8392672","46.9416896","1","4.4045892","55.0408000","174.962288","175.801008","168.346448","168.991968","0.20411508","22.2222288"
"196.000","6388","0.000000","100.000000","40.8096608","46.9076576","1","4.3958792","56.6159232","174.983792","175.853824","168.391296","169.040224","0.20070856","22.2222288"
"197.000","6445","0.000000","100.000000","40.7794784","46.8729632","1","4.3873572","58.1489408","175.014480","175.917280","168.442736","169.105904","0.10480852","22.2222288"
"198.000","6504","0.000000","100.000000","40.7489056","46.8378272","1","4.3847104","59.4935424","175.054800","175.986720","168.502496","169.184224","0.23582014","22.2222288"
"199.000","6565","0.000000","100.000000","40.7180736","46.8023872","1","4.3860572","60.8908928","175.094672","176.076384","168.562736","169.288192","0.16507356","22.2222288"
"200.000","6626","0.000000","100.000000","40.6905248","46.7707136","1","4.3895032","61.7899200","175.139840","176.171440","168.628192","169.399440","0.18289152","22.2222288"
"201.000","6688","0.000000","100.000000","40.6631968","46.7393024","1","4.3962340","62.6181696","175.189696","176.272544","168.697456","169.515136","0.17398204","22.2222288"
"202.000","6751","0.000000","100.000000","40.6355776","46.7075616","1","4.4021784","63.3717056","175.242720","176.378656","168.770624","169.636832","0.18551186","22.2222288"
"203.000","6815","0.000000","100.000000","40.6076992","46.6755168","1","4.4063320","64.1167424","175.296320","176.494800","168.846192","169.769008","0.18420120","22.2222288"
"204.000","6880","0.000000","100.000000","40.5795744","46.6431872","1","4.4076344","64.8216704","175.352656","176.614496","168.925888","169.905440","0.19599188","22.2222288"
"205.000","6945","0.000000","100.000000","40.5512224","46.6106048","1","4.4069656","65.4721088","175.409136","176.740320","169.006752","170.049520","0.19730250","22.2222288"
"206.000","7011","0.000000","100.000000","40.5226336","46.5777344","1","4.4034828","66.1660096","175.462816","176.869360","169.080560","170.205568","0.16035686","22.2222288"
"207.000","7077","0.000000","100.000000","40.4937632","46.5445568","1","4.3924108","66.9090368","175.510608","176.977360","169.137344","170.356544","0.03877909","22.2222288"
"208.000","7145","0.000000","100.000000","40.4646048","46.5110368","1","4.3753160","67.6031296","175.552560","177.043344","169.178912","170.474704","0.06052647","22.2222288"
"209.000","7212","0.000000","100.000000","40.4352064","46.4772480","1","4.3563076","68.1657280","175.587888","177.093504","169.217968","170.568384","0.02987060","22.2222288"
"210.000","7281","0.000000","100.000000","40.4055936","46.4432096","1","4.3363204","68.7022720","175.617120","177.127824","169.262320","170.631792","-0.00183398","22.2222288"
"211.000","7350","0.000000","100.000000","40.3757984","46.4089600","1","4.3147888","69.2244672","175.646160","177.153888","169.311504","170.679536","0.01205361","22.2222288"
"212.000","7419","0.000000","100.000000","40.3458336","46.3745184","1","4.2920028","69.7232000","175.674224","177.178912","169.361136","170.723904","0.00969578","22.2222288"
"213.000","7489","0.000000","100.000000","40.3157472","46.3399392","1","4.2679044","70.1806080","175.703392","177.204976","169.412544","170.768128","0.03877908","22.2222288"
"214.000","7559","0.000000","100.000000","40.2855648","46.3052448","1","4.2438184","70.4817984","175.733600","177.248656","169.471424","170.821760","0.16795578","22.2222288"
"215.000","7630","0.000000","100.000000","40.2553056","46.2704704","1","4.2234680","70.8373504","175.751216","177.319888","169.525520","170.898576","0.13101010","22.2222288"
"216.000","7701","0.000000","100.000000","40.2249664","46.2355968","1","4.2031492","71.2461376","175.775040","177.399664","169.579792","170.993968","0.08017842","22.2222288"
"217.000","7772","0.000000","100.000000","40.1945312","46.2006112","2","-0.0108329","71.6194048","175.808704","177.479696","169.638384","171.097104","0.14411193","22.2222288"
"218.000","7844","0.000000","100.000000","40.1640352","46.1655552","2","-0.0359252","71.9365952","175.841984","177.570448","169.695936","171.214816","0.17765106","22.2222288"
"219.000","7915","39.020616","81.627616","40.1341280","46.1311808","2","-0.0570998","70.8266432","175.874880","177.666384","169.741008","171.340608","0.09118336","22.2222288"
"220.000","7983","83.462416","66.337852","40.1106784","46.1042304","2","-0.0398798","64.5819456","175.930640","177.757952","169.767888","171.440768","0.20280444","22.2222288"
"221.000","8038","92.076736","62.244148","40.0918208","46.0825504","2","0.0950762","50.9105248","176.042288","177.903200","169.784784","171.511360","0.42054924","22.2222288"
"222.000","8084","3.216966","79.038240","40.0705824","46.0581440","2","0.2740404","45.4604256","176.142608","178.061072","169.790784","171.566320","0.46640444","22.2222288"
"223.000","8124","74.657456","66.263872","40.0529600","46.0378848","2","0.4175229","37.0945472","176.218288","178.197264","169.790720","171.619328","0.46037804","22.2222288"
"224.000","8155","68.580960","50.061660","40.0367136","46.0192096","2","0.5084479","28.1512256","176.282352","178.302032","169.787264","171.649696","1.12150240","22.2222288"
"225.000","8183","1.846777","21.307028","40.0195328","45.9994624","2","0.4131226","28.3597056","176.332016","178.396384","169.779296","171.672736","1.63250704","22.2222288"
"226.000","8210","0.000000","100.000000","40.0081984","45.9864320","2","0.3837712","26.4018704","176.366976","178.497040","169.768544","171.706192","1.74440784","22.2222288"
"227.000","8238","0.000000","100.000000","39.9790912","45.9529792","2","0.4058754","30.3984704","176.390496","178.613424","169.758912","171.765760","1.25619528","22.2222288"
"228.000","8271","0.000000","100.000000","39.9520832","45.9219360","2","0.4130720","33.6719776","176.405888","178.740944","169.755328","171.853104","0.43286476","22.2222288"
"229.000","8306","0.000000","100.000000","39.9229120","45.8884064","2","0.4141610","37.3577536","176.416832","178.848816","169.756640","171.938944","-0.01703069","22.2222288"
"230.000","8345","0.000000","100.000000","39.8920640","45.8529472","2","0.4242056","40.9764032","176.429472","178.920912","169.767072","172.001040","-0.24655608","22.2222288"
"231.000","8388","0.000000","100.000000","39.8637760","45.8204352","2","0.4284535","43.6436192","176.451472","178.966832","169.796000","172.041008","0.01938955","22.2222288"
"232.000","8433","0.000000","100.000000","39.8347136","45.7870304","2","0.4329677","46.0783936","176.465856","179.014576","169.824192","172.081568","0.51540472","22.2222288"
"233.000","8480","0.000000","100.000000","39.8045536","45.7523616","2","0.4387023","48.3278176","176.469008","179.103600","169.843568","172.173856","0.07100751","22.2222288"
"234.000","8530","13.773382","92.059192","39.7738336","45.7170528","2","0.4374384","50.7050144","176.472416","179.176384","169.864912","172.259696","-0.09065746","22.2222288"
"235.000","8574","98.546416","34.451292","39.7603584","45.7015584","2","0.5209598","39.6546176","176.514880","179.236192","169.894672","172.305136","-0.13913135","22.2222288"
"236.000","8609","100.000000","75.000000","39.7479264","45.6872704","2","0.6224318","31.7004672","176.583248","179.302208","169.923392","172.329312","-0.01257645","22.2222288"
"237.000","8636","78.374848","26.461152","39.7363008","45.6739072","2","0.7597575","25.3407968","176.644112","179.358944","169.943104","172.343040","-0.84314128","22.2222288"
"238.000","8659","0.000000","25.474722","39.7266720","45.6628448","2","0.9339626","22.1611408","176.701568","179.400720","169.960976","172.346512","-1.83396672","22.2222288"
"239.000","8681","0.000000","42.071516","39.7180512","45.6529344","2","0.9148657","22.3775584","176.767584","179.431792","169.985408","172.343408","-2.16194896","22.2222288"
"240.000","8704","0.000000","33.316890","39.7129376","45.6470528","2","0.8924210","21.4851376","176.845536","179.454016","170.018816","172.335664","-2.28297520","22.2222288"
"241.000","8727","0.000000","100.000000","39.6910624","45.6219104","2","0.8881680","24.9292800","176.935632","179.470256","170.062816","172.325728","-0.34140424","22.2222288"
"242.000","8755","0.000000","100.000000","39.6611072","45.5874784","2","0.8637460","30.0100480","177.023312","179.483360","170.122368","172.318976","-0.46769176","22.2222288"
"243.000","8787","0.000000","100.000000","39.6344256","45.5568128","2","0.8601006","33.6716832","177.100160","179.494448","170.188864","172.316192","-0.28087986","22.2222288"
"244.000","8822","0.000000","100.000000","39.6052576","45.5232896","2","0.8509040","37.3770592","177.162224","179.504672","170.253328","172.316976","-0.23476586","22.2222288"
"245.000","8861","0.000000","100.000000","39.5744096","45.4878272","2","0.8417158","40.9309760","177.210688","179.514128","170.314912","172.322320","-0.05109310","22.2222288"
"246.000","8904","0.000000","100.000000","39.5449728","45.4539904","2","0.8307646","43.8010784","177.246032","179.525488","170.367440","172.333664","0.10035428","22.2222288"
"247.000","8949","0.000000","100.000000","39.5159040","45.4205824","2","0.8181222","46.3856000","177.269856","179.543200","170.405200","172.355200","-0.03379997","22.2222288"
"248.000","8997","0.000000","100.000000","39.4856448","45.3857984","2","0.8052028","48.8868800","177.289696","179.560704","170.439040","172.378816","0.07310393","22.2222288"
"249.000","9047","0.000000","100.000000","39.4547296","45.3502656","2","0.7914057","51.2768320","177.306144","179.577632","170.470480","172.404720","0.01807941","22.2222288"
"250.000","9099","0.000000","100.000000","39.4250464","45.3161440","2","0.7780372","53.2478144","177.322480","179.595568","170.502256","172.432784","0.13127257","22.2222288"
"251.000","9153","0.000000","86.017264","39.3993632","45.2866272","2","0.7676829","54.2970368","177.332320","179.647136","170.528448","172.487040","0.69751792","22.2222288"
"252.000","9208","0.000000","100.000000","39.3747360","45.2583200","2","0.7706586","54.7667648","177.336736","179.792816","170.547376","172.621008","0.92680272","22.2222288"
"253.000","9263","0.000000","100.000000","39.3452032","45.2243744","2","0.7789952","55.9129344","177.339008","179.981056","170.566720","172.796384","0.58824896","22.2222288"
"254.000","9318","98.546424","27.472262","39.3227200","45.1985280","2","0.7993828","52.3444352","177.348848","180.159248","170.590640","172.967072","-0.04847284","22.2222288"
"255.000","9364","59.382828","33.020962","39.3132224","45.1876064","2","0.9625221","42.8259712","177.416704","180.291328","170.622480","173.056448","-0.03039344","22.2222288"
"256.000","9401","26.105094","25.277440","39.3040896","45.1771136","2","1.1258370","33.1566240","177.488688","180.388320","170.648720","173.098912","-0.01336273","22.2222288"
